GPSWeek [weeks];GPSSecondsOfWeek [s];Solution status (sol status);Velocity type (vel type);A measure of the latency in the velocity time tag in seconds. It should be subtracted from the time to give improved results. (latency) [s];Differential age (age) [s];Horizontal speed over ground (hor spd) [m/s];Actual direction of motion over ground (track over ground) with respect to True North [deg];Vertical speed, where positive values indicate increasing altitude (up) and negative values indicate decreasing altitude (down) [m/s]
1900;126655.35;0;56;0;6;4.26908957410941;288.979481347435;0.0287998951730223
1900;126655.4;0;56;0;6;4.24848654034014;288.94663853421;0.024562514608206
1900;126655.45;0;56;0;6;4.22403962508918;289.011004815488;0.0293057607543905
1900;126655.5;0;56;0;6;4.20645863296711;289.123632125763;0.0259652248066573
1900;126655.55;0;56;0;6;4.19939169228935;288.900310036514;0.022762472892047
1900;126655.6;0;56;0;6;4.19483896608612;288.857007678129;0.0240846675835205
1900;126655.65;0;56;0;6;4.17051471973022;288.873630288566;0.0302552964619452
1900;126655.7;0;56;0;6;4.17410565986549;288.837080240402;0.0360015405848303
1900;126655.75;0;56;0;6;4.16370055060156;288.931305004304;-0.000366351207732429
1900;126655.8;0;56;0;6;4.13645146703263;288.972092018294;0.00903097792657526
1900;126655.85;0;56;0;6;4.13362419989736;289.02159277352;-0.0012616487359598
1900;126655.9;0;56;0;6;4.11519619737523;289.101062274497;-0.00961770099611425
1900;126655.95;0;56;0;6;4.09840301461978;289.013765683138;0.0166440119626962
1900;126656;0;56;0;6;4.07740922007075;289.037374149715;0.0269934228046591
1900;126656.05;0;56;0;7;4.06676444721689;289.1108228641;0.0412298884925728
1900;126656.1;0;56;0;7;4.0434126880299;289.084032310506;0.0379584907086181
1900;126656.15;0;56;0;7;4.02765893328091;288.867756107633;0.0190416070832639
1900;126656.2;0;56;0;7;4.01579007663152;288.736825499885;0.031252267804291
1900;126656.25;0;56;0;7;3.99057221893655;288.840747074059;0.0169677409387787
1900;126656.3;0;56;0;7;3.97407932484506;288.931494761575;0.0212101025278388
1900;126656.35;0;56;0;7;3.94999607997193;288.849838380207;0.0211671396529453
1900;126656.4;0;56;0;7;3.9121567179537;288.899839377787;0.0231026445059233
1900;126656.45;0;56;0;7;3.88545994174365;288.878554472312;0.0310983708226094
1900;126656.5;0;56;0;7;3.87233614721203;289.123836763577;0.0229632128492541
1900;126656.55;0;56;0;7;3.84307565033513;289.340972892062;0.0281689102947046
1900;126656.6;0;56;0;7;3.82914790311979;289.024802361555;0.0411559007319421
1900;126656.65;0;56;0;7;3.80530247826776;288.817250321431;0.0273247846886459
1900;126656.7;0;56;0;7;3.76277979576559;288.948448512464;0.0444546969149473
1900;126656.75;0;56;0;7;3.74898041813469;289.039552634891;0.0233558144068802
1900;126656.8;0;56;0;7;3.70637495114866;288.996131096872;0.0178393759205553
1900;126656.85;0;56;0;7;3.67520233827969;289.047460061557;0.0365913911146702
1900;126656.9;0;56;0;7;3.65157953743249;288.981622990984;0.0137039343141363
1900;126656.95;0;56;0;7;3.61382912589744;289.164177891483;-0.00309820332387034
1900;126657;0;56;0;7;3.59056928520864;289.121479795499;0.0100116358512887
1900;126657.05;0;56;0;2;3.56123580418033;289.021696677465;0.0157199161633671
1900;126657.1;0;56;0;2;3.53267521581257;288.471704612861;0.0220785327107216
1900;126657.15;0;56;0;2;3.50990609797017;288.263527649449;0.032664479228527
1900;126657.2;0;56;0;2;3.47232832660089;288.445340431847;0.0370506182961164
1900;126657.25;0;56;0;2;3.43417246344869;288.493875915008;0.0222704262600596
1900;126657.3;0;56;0;2;3.39997872642068;288.572803067818;0.0313140597066373
1900;126657.35;0;56;0;2;3.36412961900827;288.447762349132;0.017268332078864
1900;126657.4;0;56;0;2;3.32799590825119;288.637663048813;0.0285397811520178
1900;126657.45;0;56;0;2;3.29014880854117;288.780909929062;0.0269591641166478
1900;126657.5;0;56;0;2;3.25571010105194;288.746338817969;0.0206018907469411
1900;126657.55;0;56;0;2;3.21554348701959;288.900806925929;0.0130048950593565
1900;126657.6;0;56;0;2;3.17020910631603;288.743473211896;0.0243020491119224
1900;126657.65;0;56;0;2;3.12241556148626;288.561452979839;0.0197533733398532
1900;126657.7;0;56;0;2;3.06830289699666;288.325017140309;0.0270657951238198
1900;126657.75;0;56;0;2;3.00871611175794;288.288351488703;0.0434417661527375
1900;126657.8;0;56;0;2;2.95949231925943;288.38949982831;0.0367189577267436
1900;126657.85;0;56;0;2;2.88034706131156;288.024962692143;0.0246909873106179
1900;126657.9;0;56;0;2;2.80672441088367;287.728749399043;0.0317650033109937
1900;126657.95;0;56;0;2;2.74461900702346;287.787725230906;0.0269305376952015
1900;126658;0;56;0;2;2.65995085122732;287.673586283058;0.0325547989081929
1900;126658.05;0;56;0;2;2.59061016469174;287.229192966218;0.0305230891998896
1900;126658.1;0;56;0;2;2.49953810663491;287.102677290882;0.0455862490845366
1900;126658.15;0;56;0;2;2.4164800272705;286.993637276269;0.0342718105892794
1900;126658.2;0;56;0;2;2.33703043841251;286.407648225963;0.0170995990630212
1900;126658.25;0;56;0;2;2.23760771355411;286.057333987483;0.0178119574943604
1900;126658.3;0;56;0;2;2.15523089100886;285.470475078546;0.0227912962940219
1900;126658.35;0;56;0;2;2.07976832299712;284.762644650952;0.028172594159257
1900;126658.4;0;56;0;2;2.01253715661968;284.35422071756;0.0144262440657315
1900;126658.45;0;56;0;2;1.96060649657933;284.055099790254;0.0143416229501819
1900;126658.5;0;56;0;2;1.92848479037825;283.559166343476;0.00866231845984861
1900;126658.55;0;56;0;2;1.89744510409321;283.167428685066;0.0124772533017647
1900;126658.6;0;56;0;2;1.87124020531542;282.515056548118;0.0164800234513526
1900;126658.65;0;56;0;2;1.85118917827727;281.694049952879;0.0271885773341484
1900;126658.7;0;56;0;2;1.84304689655917;280.713055156589;0.0293935830966004
1900;126658.75;0;56;0;2;1.8214477486543;279.997894424212;0.0305695711285292
1900;126658.8;0;56;0;2;1.80153958053781;279.51061389878;0.0305067631155301
1900;126658.85;0;56;0;2;1.78461456695309;279.605063754112;0.0247227264804854
1900;126658.9;0;56;0;2;1.75732277367304;279.994182393189;0.0216626764515527
1900;126658.95;0;56;0;2;1.74429444854433;279.725747946602;0.0250933260402804
1900;126659;0;56;0;2;1.72130767059242;279.141333192398;0.0314519591085349
1900;126659.05;0;56;0;3;1.69281978960035;278.441550331635;0.0468983550368298
1900;126659.1;0;56;0;3;1.67155342288214;277.654962206321;0.0371261919270257
1900;126659.15;0;56;0;3;1.63840865634601;276.988563788427;0.0263305262221813
1900;126659.2;0;56;0;3;1.61294401896456;276.394948612932;0.0293607891822108
1900;126659.25;0;56;0;3;1.58955767602386;276.086255884163;0.0319453594512974
1900;126659.3;0;56;0;3;1.56713990857774;275.422919517798;0.0339817913003458
1900;126659.35;0;56;0;3;1.53484660426116;275.280888818472;0.0311384918717956
1900;126659.4;0;56;0;3;1.51357303423328;275.258870289896;0.0184019381999864
1900;126659.45;0;56;0;3;1.50531308522317;274.962087197934;0.0248473767924127
1900;126659.5;0;56;0;3;1.4890305446122;274.356406784873;0.0318569156120433
1900;126659.55;0;56;0;3;1.4822416152411;273.988955100554;0.0276140116465819
1900;126659.6;0;56;0;3;1.46409658772878;273.469289044082;0.0238556064171324
1900;126659.65;0;56;0;3;1.44832069382572;272.637290176486;0.0287669686443247
1900;126659.7;0;56;0;3;1.43475887291922;271.964133247696;0.0306770413269937
1900;126659.75;0;56;0;3;1.42122541014746;271.25878620654;0.0339883894451749
1900;126659.8;0;56;0;3;1.41548710173487;270.450170699184;0.0368492609357106
1900;126659.85;0;56;0;3;1.3929534109574;269.956960010189;0.0351893183652797
1900;126659.9;0;56;0;3;1.38918815061402;269.60576870602;0.0284309555311595
1900;126659.95;0;56;0;3;1.36319703493875;269.633595730956;0.0317258557546771
1900;126660;0;56;0;3;1.35157916953251;270.204006733203;0.0337651877205088
1900;126660.05;0;55;0;4;1.33953606835531;270.489797579954;0.034008050799425
1900;126660.1;0;55;0;4;1.3250763171547;271.152738174352;0.0287956939109625
1900;126660.15;0;55;0;4;1.31425086228226;271.471161452781;0.0273915434308072
1900;126660.2;0;55;0;4;1.29709210492578;271.751596507662;0.0274492855240439
1900;126660.25;0;55;0;4;1.28873602893449;271.382281311169;0.0265904608525919
1900;126660.3;0;55;0;4;1.26895660799398;270.841191009512;0.0275900331601905
1900;126660.35;0;55;0;4;1.26673549940794;270.161815015097;0.0269499613259899
1900;126660.4;0;55;0;4;1.26887496726645;269.559065788628;0.029811831995928
1900;126660.45;0;55;0;4;1.26307484574836;269.402080432067;0.0308066885082901
1900;126660.5;0;55;0;4;1.26538208230496;269.184695608179;0.0321183082117823
1900;126660.55;0;55;0;4;1.26274876662016;269.259495301182;0.0265602296878997
1900;126660.6;0;55;0;4;1.26439684986305;269.238247542745;0.0251221536726426
1900;126660.65;0;55;0;4;1.25872050534553;269.118189378847;0.028694863481634
1900;126660.7;0;55;0;4;1.25799987325379;269.249728152294;0.0273111298274556
1900;126660.75;0;55;0;4;1.26157085541215;269.259474290103;0.0286592046020217
1900;126660.8;0;55;0;4;1.25494158390848;269.592309500431;0.0247359077537847
1900;126660.85;0;55;0;4;1.25760893793728;269.45056130252;0.0209186520139115
1900;126660.9;0;55;0;4;1.24891755110334;269.787713446379;0.0231069577445745
1900;126660.95;0;55;0;4;1.25594148693568;269.879571912507;0.0246947994931148
1900;126661;0;55;0;4;1.25718940577987;269.717955686115;0.0251438532820363
1900;126661.05;0;55;0;5;1.26101249023698;269.471623029894;0.0193828754354513
1900;126661.1;0;55;0;5;1.25707608784384;269.702084618322;0.0130991535351605
1900;126661.15;0;55;0;5;1.2653240581317;269.851203005707;0.00848461107095046
1900;126661.2;0;55;0;5;1.2799730625399;269.81048868542;0.0114651334269356
1900;126661.25;0;55;0;5;1.29385827807076;269.913440031845;0.0225255528935735
1900;126661.3;0;55;0;5;1.32412250864675;269.936196074856;0.0211430666774571
1900;126661.35;0;55;0;5;1.34288670264731;270.048185542801;0.0248013296188811
1900;126661.4;0;55;0;5;1.35692261262863;270.277060893275;0.0226418339984356
1900;126661.45;0;55;0;5;1.38028583836758;270.527953836423;0.0180348108072091
1900;126661.5;0;55;0;5;1.40849900498299;270.842826587442;0.0121209090309832
1900;126661.55;0;55;0;5;1.43467811707046;270.82991147028;0.0162127868540827
1900;126661.6;0;55;0;5;1.4598041973229;271.152452182982;0.0220194617750663
1900;126661.65;0;55;0;5;1.4795427329114;271.323213897824;0.0225681070852577
1900;126661.7;0;55;0;5;1.49533442550317;271.780220758147;0.0259346956768588
1900;126661.75;0;55;0;5;1.51056769161937;272.195311027136;0.0260937996925028
1900;126661.8;0;55;0;5;1.5266015878325;272.315551418957;0.0261045222290315
1900;126661.85;0;55;0;5;1.54042593733832;272.65450698852;0.0212570332102203
1900;126661.9;0;55;0;5;1.54889883568506;272.997517618098;0.0201267102592261
1900;126661.95;0;55;0;5;1.56128854727207;273.361732088543;0.0206344788509755
1900;126662;0;55;0;5;1.56498793756989;273.626955625742;0.0286208622375783
1900;126662.05;0;55;0;6;1.58253623937754;273.861836291925;0.0230244019469107
1900;126662.1;0;55;0;6;1.58840492833466;274.150630186662;0.0214901125005682
1900;126662.15;0;55;0;6;1.59719719776555;274.630375692771;0.0140270357640006
1900;126662.2;0;55;0;6;1.60120985735002;274.897655628022;0.0137518871496665
1900;126662.25;0;55;0;6;1.59738912143379;274.981154778669;0.0168317806764203
1900;126662.3;0;55;0;6;1.60171456818665;275.064648507913;0.0165932948419407
1900;126662.35;0;55;0;6;1.5960895789704;275.403457211983;0.019825237929306
1900;126662.4;0;55;0;6;1.60471095948522;275.99650161149;0.0162628631690618
1900;126662.45;0;55;0;6;1.60725049967271;276.197441967393;0.0172784468918495
1900;126662.5;0;55;0;6;1.60060402975398;276.565227118674;0.0209773533563846
1900;126662.55;0;55;0;6;1.60531003761209;276.864771493566;0.0210385628575723
1900;126662.6;0;55;0;6;1.6057859454179;277.32450149976;0.0218385091321664
1900;126662.65;0;55;0;6;1.6058584850295;277.274911353766;0.0238879920967349
1900;126662.7;0;55;0;6;1.60606999441801;277.302674049263;0.0196462322393759
1900;126662.75;0;55;0;6;1.60787477101205;277.177836106483;0.0124851687352689
1900;126662.8;0;55;0;6;1.59769102440785;278.088590553936;0.0143243535023808
1900;126662.85;0;55;0;6;1.60262317795594;278.823252515619;0.015082831218945
1900;126662.9;0;55;0;6;1.60980167040713;279.569548228555;0.0171315268858893
1900;126662.95;0;55;0;6;1.60103819819954;280.066506194151;0.0233775042014563
1900;126663;0;55;0;6;1.60916507943163;279.868514900083;0.0163312210390981
1900;126663.05;0;55;0;2;1.60771892075011;279.941900546898;0.0142342592699293
1900;126663.1;0;55;0;2;1.60013917115974;280.235498837067;0.0148713341244755
1900;126663.15;0;55;0;2;1.60572670952245;280.584163259658;0.016359251698799
1900;126663.2;0;55;0;2;1.60268454242311;281.108577761943;0.0198868249052583
1900;126663.25;0;55;0;2;1.60582434487943;281.473762133736;0.0259222036464709
1900;126663.3;0;55;0;2;1.61651618768609;281.923371433999;0.0209091210207813
1900;126663.35;0;55;0;2;1.60349762141637;282.405952540062;0.0313776567381387
1900;126663.4;0;55;0;2;1.60412381541987;282.269163817836;0.0288303124622079
1900;126663.45;0;55;0;2;1.58163582082645;282.936967285906;0.0193628425611525
1900;126663.5;0;55;0;2;1.56894977000887;283.717327755823;0.0165586893535554
1900;126663.55;0;55;0;2;1.55540657397145;284.105509395642;0.0175861428191373
1900;126663.6;0;55;0;2;1.54383881012526;284.406342487291;0.0236927447744034
1900;126663.65;0;55;0;2;1.53372594072624;284.536388420309;0.026923299742243
1900;126663.7;0;55;0;2;1.50906270464261;284.456722430512;0.0225602339385594
1900;126663.75;0;55;0;2;1.48583040247938;284.42902404578;0.0241604002299883
1900;126663.8;0;55;0;2;1.46558501319239;284.479702256004;0.022533838239459
1900;126663.85;0;55;0;2;1.43718219406961;284.035166110815;0.0151827846605354
1900;126663.9;0;55;0;2;1.40755563477153;283.844426901072;0.0143974054285473
1900;126663.95;0;55;0;2;1.37673573970565;283.551208492746;0.0224072881084719
1900;126664;0;55;0;2;1.35291323785104;283.744881519741;0.0235755771041179
1900;126664.05;0;54;0;2;1.31884672136429;284.06790059179;0.0249245043923632
1900;126664.1;0;54;0;2;1.2874669813654;284.828407273836;0.0221385160435556
1900;126664.15;0;54;0;2;1.26283623950286;285.37720062674;0.027442260999323
1900;126664.2;0;54;0;2;1.24017209198809;285.609128386585;0.0201765342223089
1900;126664.25;0;54;0;2;1.23202668711544;285.160978290898;0.00986199030969573
1900;126664.3;0;54;0;2;1.22161101854995;285.305622150055;0.00661952367494981
1900;126664.35;0;54;0;2;1.21626102379683;285.570499280055;0.00771215936342412
1900;126664.4;0;54;0;2;1.2180559386806;285.947390625147;0.0188778319208272
1900;126664.45;0;54;0;2;1.22486748597963;286.046740050143;0.0181261446397795
1900;126664.5;0;54;0;2;1.22349607338977;286.178527859482;0.0218424810369484
1900;126664.55;0;54;0;2;1.22676290435631;286.032922433747;0.0231079561832516
1900;126664.6;0;54;0;2;1.23085129323043;285.73174028564;0.0247308092408968
1900;126664.65;0;54;0;2;1.23256956563513;286.070476928043;0.0201883121773557
1900;126664.7;0;54;0;2;1.22884474311077;286.216161655196;0.0185182721095548
1900;126664.75;0;54;0;2;1.2257358720529;286.578047181144;0.00944227581300633
1900;126664.8;0;54;0;2;1.22100514289464;286.96983486529;0.00877020408751222
1900;126664.85;0;54;0;2;1.21854476842045;287.371882325505;0.0163266431176931
1900;126664.9;0;54;0;2;1.21937891869591;287.490951720883;0.0147915779201706
1900;126664.95;0;54;0;2;1.21999057535529;287.077427816056;0.0224060430743791
1900;126665;0;54;0;2;1.22626719434395;286.503625116792;0.0289811484938266
1900;126665.05;0;54;0;2;1.2297484192499;287.083368083229;0.0315231077423696
1900;126665.1;0;54;0;2;1.22977290775159;287.679874894445;0.0272744735548201
1900;126665.15;0;54;0;2;1.22091403122414;287.777249965106;0.0202842776661127
1900;126665.2;0;54;0;2;1.22070888251714;287.054365496023;0.0135741287312407
1900;126665.25;0;54;0;2;1.20683935965591;287.235216087083;0.00929388487472033
1900;126665.3;0;54;0;2;1.21221132938023;287.778074532649;-0.00218010661656637
1900;126665.35;0;54;0;2;1.20671154631915;288.479648666361;0.0150820583302719
1900;126665.4;0;54;0;2;1.21974598832829;288.208958697013;0.0235033404420251
1900;126665.45;0;54;0;2;1.22871227015023;288.307615236878;0.0323351279865058
1900;126665.5;0;54;0;2;1.22875436167758;288.117863148259;0.0267178329444689
1900;126665.55;0;54;0;2;1.22831376902469;288.121595636628;0.0163465718380952
1900;126665.6;0;54;0;2;1.21661810075663;288.035462828897;0.00683443658486768
1900;126665.65;0;54;0;2;1.22262625180345;287.593153176211;0.00532809947782104
1900;126665.7;0;54;0;2;1.21823475806994;287.73908219903;0.0136565963101447
1900;126665.75;0;54;0;2;1.23379723856578;287.807717008261;0.0225626149084768
1900;126665.8;0;54;0;2;1.23470990921586;288.349184467063;0.0264507879917747
1900;126665.85;0;54;0;2;1.24353008423453;288.402349932819;0.0167845751667039
1900;126665.9;0;54;0;2;1.23666930870702;289.013297160759;0.0168207931524461
1900;126665.95;0;54;0;2;1.23780123293383;289.28473735107;0.0148759724893927
1900;126666;0;54;0;2;1.25083688208422;289.253044541347;0.0140638826528174
1900;126666.05;0;54;0;2;1.26617771072097;289.140647440277;0.012233319104712
1900;126666.1;0;54;0;2;1.28867883690888;288.979633882478;0.0107554546225184
1900;126666.15;0;54;0;2;1.3028389773449;289.53486528228;0.016834355166218
1900;126666.2;0;54;0;2;1.33391139424015;289.735947585561;0.0216083288470876
1900;126666.25;0;54;0;2;1.36479243976931;289.774169072009;0.0210341078238506
1900;126666.3;0;54;0;2;1.39359628929905;289.610938829825;0.0139198110791513
1900;126666.35;0;54;0;2;1.42262688202778;289.296897340218;0.00493184165321894
1900;126666.4;0;54;0;2;1.44858274173616;289.387296217052;0.0111502428223967
1900;126666.45;0;54;0;2;1.47422539361807;289.894988871798;0.0102253693471565
1900;126666.5;0;54;0;2;1.51092272374109;290.167181303955;0.0136195433860284
1900;126666.55;0;54;0;2;1.55896422958655;290.553009168555;0.0103902456804443
1900;126666.6;0;54;0;2;1.59608150451811;290.763932049861;0.00344240019553949
1900;126666.65;0;54;0;2;1.65063192992269;290.693679860431;0.00638709968544376
1900;126666.7;0;54;0;2;1.70574842159743;290.897642680652;0.00884111004577159
1900;126666.75;0;54;0;2;1.77312876106428;291.421968593427;0.019096258503597
1900;126666.8;0;54;0;2;1.85368402040844;291.827700793295;0.0212171826242499
1900;126666.85;0;54;0;2;1.89918898924651;291.573080779136;0.0184955832400315
1900;126666.9;0;54;0;2;1.97396691998582;291.606850418579;0.0166763756772804
1900;126666.95;0;54;0;2;2.05555201350877;291.773206694371;0.00981429284206842
1900;126667;0;54;0;2;2.14200325940679;291.740340907255;0.00299068686748905
1900;126667.05;0;54;0;2;2.23294005986561;292.153553986431;0.0171027579919955
1900;126667.1;0;54;0;2;2.31109721198227;292.278906278359;0.0330372985603938
1900;126667.15;0;54;0;2;2.38600582294583;292.093747933384;0.0370088507063333
1900;126667.2;0;54;0;2;2.47697870088306;292.215412601045;0.0176823459537913
1900;126667.25;0;54;0;2;2.56917157298054;292.363765740406;0.0196188688868302
1900;126667.3;0;54;0;2;2.65219850458502;292.482807559955;0.0151866521820366
