time,sv_sys,sv_id,los
1225618291,G,22,1
1225618291,G,32,1
1225618291,E,4,1
1225618291,E,9,1
1225618291,E,11,1
1225618291,E,12,0
1225618291,E,19,1
1225618291,R,1,1
1225618291,R,7,0
1225618291,R,8,1
1225618291,R,23,1
1225618291,R,24,1
1225618292,G,1,1
1225618292,G,3,1
1225618292,G,8,0
1225618292,G,11,1
1225618292,G,14,1
1225618292,G,17,1
1225618292,G,18,1
1225618292,G,22,1
1225618292,G,32,1
1225618292,E,4,1
1225618292,E,9,1
1225618292,E,11,1
1225618292,E,12,0
1225618292,E,19,1
1225618292,R,1,1
1225618292,R,7,0
1225618292,R,8,1
1225618292,R,23,1
1225618293,G,1,1
1225618293,G,3,1
1225618293,G,8,0
1225618293,G,11,1
1225618293,G,14,1
1225618293,G,17,1
1225618293,G,18,1
1225618293,G,22,1
1225618293,G,32,1
1225618293,E,4,1
1225618293,E,9,1
1225618293,E,11,1
1225618293,E,12,0
1225618293,E,19,1
1225618293,R,1,1
1225618293,R,7,0
1225618293,R,8,1
1225618293,R,23,1
1225618294,G,1,1
1225618294,G,3,1
1225618294,G,11,1
1225618294,G,14,1
1225618294,G,17,1
1225618294,G,18,1
1225618294,G,22,1
1225618294,G,32,1
1225618294,E,4,1
1225618294,E,9,1
1225618294,E,11,1
1225618294,E,19,1
1225618294,R,1,1
1225618294,R,7,0
1225618294,R,8,1
1225618294,R,16,0
1225618294,R,23,1
1225618294,R,24,1
1225618295,G,1,1
1225618295,G,3,1
1225618295,G,8,0
1225618295,G,11,1
1225618295,G,14,1
1225618295,G,17,1
1225618295,G,18,1
1225618295,G,22,1
1225618295,G,28,1
1225618295,G,32,1
1225618295,E,4,1
1225618295,E,11,1
1225618295,E,19,1
1225618295,E,30,1
1225618295,R,1,1
1225618295,R,7,0
1225618295,R,8,1
1225618295,R,23,1
1225618295,R,24,1
1225618296,G,1,1
1225618296,G,3,1
1225618296,G,11,1
1225618296,G,14,1
1225618296,G,17,1
1225618296,G,18,1
1225618296,G,22,1
1225618296,G,28,1
1225618296,G,32,1
1225618296,E,4,1
1225618296,E,9,0
1225618296,E,11,1
1225618296,E,19,1
1225618296,E,30,1
1225618296,R,1,1
1225618296,R,7,0
1225618296,R,8,1
1225618296,R,23,1
1225618296,R,24,1
1225618297,G,1,1
1225618297,G,3,1
1225618297,G,11,1
1225618297,G,14,1
1225618297,G,17,1
1225618297,G,18,1
1225618297,G,22,1
1225618297,G,28,1
1225618297,G,32,1
1225618297,E,4,1
1225618297,E,9,0
1225618297,E,11,1
1225618297,E,19,1
1225618297,E,30,1
1225618297,R,1,1
1225618297,R,7,1
1225618297,R,8,1
1225618297,R,17,1
1225618297,R,23,1
1225618297,R,24,1
1225618298,G,1,1
1225618298,G,3,1
1225618298,G,11,1
1225618298,G,14,1
1225618298,G,17,1
1225618298,G,18,1
1225618298,G,22,1
1225618298,G,32,1
1225618298,E,4,1
1225618298,E,9,0
1225618298,E,11,1
1225618298,E,19,1
1225618298,E,30,1
1225618298,R,1,0
1225618298,R,7,0
1225618298,R,8,1
1225618298,R,17,1
1225618298,R,23,1
1225618298,R,24,1
1225618299,G,1,1
1225618299,G,3,0
1225618299,G,8,0
1225618299,G,11,1
1225618299,G,14,1
1225618299,G,17,1
1225618299,G,18,1
1225618299,G,22,1
1225618299,G,32,1
1225618299,E,4,1
1225618299,E,11,1
1225618299,E,19,1
1225618299,E,30,1
1225618299,R,1,0
1225618299,R,7,0
1225618299,R,8,1
1225618299,R,17,1
1225618299,R,23,1
1225618299,R,24,1
1225618300,G,1,1
1225618300,G,3,0
1225618300,G,8,0
1225618300,G,11,1
1225618300,G,14,0
1225618300,G,17,1
1225618300,G,18,0
1225618300,G,22,1
1225618300,G,32,0
1225618300,E,4,0
1225618300,E,11,1
1225618300,E,19,0
1225618300,E,30,1
1225618300,R,1,0
1225618300,R,7,1
1225618300,R,8,0
1225618300,R,17,1
1225618300,R,23,1
1225618300,R,24,1
1225618301,G,1,0
1225618301,G,3,0
1225618301,G,8,0
1225618301,G,11,1
1225618301,G,14,1
1225618301,G,17,1
1225618301,G,18,1
1225618301,G,22,0
1225618301,G,28,1
1225618301,G,32,1
1225618301,E,4,1
1225618301,E,11,1
1225618301,E,19,1
1225618301,E,30,1
1225618301,R,1,0
1225618301,R,7,0
1225618301,R,8,1
1225618301,R,17,1
1225618301,R,23,1
1225618301,R,24,0
1225618302,G,1,1
1225618302,G,3,0
1225618302,G,8,0
1225618302,G,11,1
1225618302,G,14,1
1225618302,G,17,1
1225618302,G,18,1
1225618302,G,22,1
1225618302,G,28,1
1225618302,G,32,1
1225618302,E,4,1
1225618302,E,11,1
1225618302,E,19,1
1225618302,E,30,1
1225618302,R,1,0
1225618302,R,7,0
1225618302,R,8,1
1225618302,R,17,1
1225618302,R,23,1
1225618302,R,24,1
1225618303,G,1,1
1225618303,G,3,0
1225618303,G,11,1
1225618303,G,14,1
1225618303,G,17,1
1225618303,G,18,0
1225618303,G,22,1
1225618303,G,28,0
1225618303,G,32,1
1225618303,E,4,1
1225618303,E,11,1
1225618303,E,19,1
1225618303,E,30,1
1225618303,R,1,0
1225618303,R,7,0
1225618303,R,8,0
1225618303,R,16,0
1225618303,R,17,1
1225618303,R,23,1
1225618303,R,24,0
1225618304,G,1,1
1225618304,G,3,0
1225618304,G,11,1
1225618304,G,14,1
1225618304,G,17,0
1225618304,G,18,1
1225618304,G,22,1
1225618304,G,28,1
1225618304,G,32,1
1225618304,E,4,1
1225618304,E,11,1
1225618304,E,19,1
1225618304,E,30,0
1225618304,R,1,0
1225618304,R,7,0
1225618304,R,8,1
1225618304,R,17,1
1225618304,R,23,1
1225618304,R,24,0
1225618305,G,1,1
1225618305,G,3,0
1225618305,G,8,0
1225618305,G,11,1
1225618305,G,14,1
1225618305,G,17,1
1225618305,G,18,1
1225618305,G,22,1
1225618305,G,28,1
1225618305,G,32,1
1225618305,E,4,1
1225618305,E,11,1
1225618305,E,19,1
1225618305,E,30,1
1225618305,R,1,0
1225618305,R,7,0
1225618305,R,8,1
1225618305,R,17,1
1225618305,R,23,1
1225618305,R,24,1
1225618306,G,1,1
1225618306,G,3,0
1225618306,G,8,0
1225618306,G,11,1
1225618306,G,14,1
1225618306,G,17,1
1225618306,G,18,1
1225618306,G,22,1
1225618306,G,32,1
1225618306,E,4,1
1225618306,E,11,1
1225618306,E,19,1
1225618306,R,1,0
1225618306,R,7,0
1225618306,R,8,1
1225618306,R,16,0
1225618306,R,17,1
1225618306,R,23,1
1225618306,R,24,1
1225618307,G,1,1
1225618307,G,3,0
1225618307,G,8,0
1225618307,G,11,1
1225618307,G,14,1
1225618307,G,17,1
1225618307,G,18,1
1225618307,G,22,1
1225618307,G,32,1
1225618307,E,4,1
1225618307,E,11,1
1225618307,E,19,1
1225618307,R,1,1
1225618307,R,7,1
1225618307,R,8,1
1225618307,R,16,1
1225618307,R,17,1
1225618307,R,23,1
1225618307,R,24,1
1225618308,G,1,0
1225618308,G,3,1
1225618308,G,8,0
1225618308,G,11,1
1225618308,G,14,0
1225618308,G,17,1
1225618308,G,18,1
1225618308,G,22,1
1225618308,G,32,1
1225618308,E,4,1
1225618308,E,11,1
1225618308,E,19,1
1225618308,R,1,0
1225618308,R,7,1
1225618308,R,8,0
1225618308,R,16,1
1225618308,R,17,1
1225618308,R,23,1
1225618308,R,24,0
1225618309,G,1,1
1225618309,G,3,1
1225618309,G,8,0
1225618309,G,11,1
1225618309,G,14,1
1225618309,G,17,1
1225618309,G,18,1
1225618309,G,22,1
1225618309,G,32,1
1225618309,E,4,1
1225618309,E,11,1
1225618309,E,19,1
1225618309,R,1,1
1225618309,R,7,1
1225618309,R,8,1
1225618309,R,16,0
1225618309,R,17,1
1225618309,R,23,1
1225618309,R,24,1
1225618310,G,1,1
1225618310,G,3,1
1225618310,G,8,0
1225618310,G,11,1
1225618310,G,14,1
1225618310,G,17,1
1225618310,G,18,1
1225618310,G,22,1
1225618310,G,32,1
1225618310,E,4,1
1225618310,E,11,1
1225618310,E,19,1
1225618310,R,1,1
1225618310,R,7,1
1225618310,R,8,1
1225618310,R,16,1
1225618310,R,17,1
1225618310,R,23,1
1225618310,R,24,1
1225618311,G,1,1
1225618311,G,3,1
1225618311,G,8,0
1225618311,G,11,0
1225618311,G,14,1
1225618311,G,17,1
1225618311,G,18,0
1225618311,G,22,1
1225618311,G,32,1
1225618311,E,4,0
1225618311,E,11,1
1225618311,E,19,1
1225618311,R,1,1
1225618311,R,7,1
1225618311,R,8,1
1225618311,R,16,0
1225618311,R,17,1
1225618311,R,23,0
1225618311,R,24,1
1225618312,G,1,1
1225618312,G,3,1
1225618312,G,11,1
1225618312,G,14,1
1225618312,G,17,1
1225618312,G,18,1
1225618312,G,22,1
1225618312,G,32,1
1225618312,E,4,1
1225618312,E,9,0
1225618312,E,11,1
1225618312,E,19,1
1225618312,R,1,1
1225618312,R,7,1
1225618312,R,8,1
1225618312,R,16,0
1225618312,R,17,1
1225618312,R,23,1
1225618312,R,24,1
1225618313,G,1,1
1225618313,G,3,1
1225618313,G,11,1
1225618313,G,14,1
1225618313,G,17,1
1225618313,G,18,1
1225618313,G,22,1
1225618313,G,32,1
1225618313,E,4,1
1225618313,E,9,0
1225618313,E,11,1
1225618313,E,19,1
1225618313,R,1,0
1225618313,R,7,0
1225618313,R,8,1
1225618313,R,16,0
1225618313,R,17,0
1225618313,R,23,1
1225618313,R,24,1
1225618314,G,1,1
1225618314,G,3,0
1225618314,G,8,0
1225618314,G,11,1
1225618314,G,14,1
1225618314,G,17,1
1225618314,G,18,1
1225618314,G,22,1
1225618314,G,32,1
1225618314,E,4,1
1225618314,E,11,1
1225618314,E,19,1
1225618314,R,1,0
1225618314,R,7,1
1225618314,R,8,1
1225618314,R,16,0
1225618314,R,17,0
1225618314,R,23,1
1225618314,R,24,1
1225618315,G,1,1
1225618315,G,3,0
1225618315,G,8,0
1225618315,G,11,1
1225618315,G,14,1
1225618315,G,17,1
1225618315,G,18,1
1225618315,G,22,1
1225618315,G,32,1
1225618315,E,4,1
1225618315,E,11,1
1225618315,E,19,1
1225618315,R,1,1
1225618315,R,7,0
1225618315,R,8,1
1225618315,R,16,0
1225618315,R,17,1
1225618315,R,23,1
1225618315,R,24,1
1225618316,G,1,1
1225618316,G,3,1
1225618316,G,11,1
1225618316,G,14,1
1225618316,G,17,1
1225618316,G,18,1
1225618316,G,22,1
1225618316,G,32,1
1225618316,E,4,1
1225618316,E,9,0
1225618316,E,11,1
1225618316,E,19,1
1225618316,R,1,1
1225618316,R,7,0
1225618316,R,8,1
1225618316,R,16,0
1225618316,R,17,1
1225618316,R,23,1
1225618316,R,24,1
1225618317,G,1,1
1225618317,G,3,0
1225618317,G,8,0
1225618317,G,11,1
1225618317,G,14,1
1225618317,G,17,1
1225618317,G,18,1
1225618317,G,22,1
1225618317,G,32,1
1225618317,E,4,1
1225618317,E,11,1
1225618317,E,19,1
1225618317,R,1,0
1225618317,R,7,0
1225618317,R,8,1
1225618317,R,16,0
1225618317,R,17,1
1225618317,R,23,1
1225618317,R,24,0
1225618318,G,1,1
1225618318,G,3,1
1225618318,G,11,1
1225618318,G,14,1
1225618318,G,17,1
1225618318,G,18,1
1225618318,G,22,1
1225618318,G,32,1
1225618318,E,4,1
1225618318,E,9,0
1225618318,E,11,1
1225618318,E,19,1
1225618318,R,1,0
1225618318,R,7,0
1225618318,R,8,1
1225618318,R,16,0
1225618318,R,17,1
1225618318,R,23,1
1225618318,R,24,1
1225618319,G,1,1
1225618319,G,3,1
1225618319,G,11,1
1225618319,G,14,0
1225618319,G,17,1
1225618319,G,18,1
1225618319,G,22,1
1225618319,G,32,1
1225618319,E,4,1
1225618319,E,9,0
1225618319,E,11,1
1225618319,E,19,1
1225618319,R,1,1
1225618319,R,7,0
1225618319,R,8,1
1225618319,R,16,0
1225618319,R,17,1
1225618319,R,23,1
1225618319,R,24,1
1225618320,G,1,1
1225618320,G,3,0
1225618320,G,11,1
1225618320,G,14,1
1225618320,G,17,1
1225618320,G,18,1
1225618320,G,22,1
1225618320,G,28,1
1225618320,G,32,1
1225618320,E,4,1
1225618320,E,11,1
1225618320,E,19,1
1225618320,E,30,0
1225618320,R,1,1
1225618320,R,7,1
1225618320,R,8,1
1225618320,R,16,0
1225618320,R,23,1
1225618320,R,24,1
1225618321,G,1,1
1225618321,G,3,0
1225618321,G,11,1
1225618321,G,14,1
1225618321,G,17,1
1225618321,G,18,1
1225618321,G,22,1
1225618321,G,32,1
1225618321,E,4,1
1225618321,E,9,0
1225618321,E,11,1
1225618321,E,19,1
1225618321,R,1,0
1225618321,R,7,1
1225618321,R,8,1
1225618321,R,16,0
1225618321,R,17,1
1225618321,R,23,1
1225618321,R,24,1
1225618322,G,1,1
1225618322,G,3,0
1225618322,G,11,1
1225618322,G,14,0
1225618322,G,17,1
1225618322,G,18,1
1225618322,G,22,1
1225618322,G,32,1
1225618322,E,4,1
1225618322,E,9,0
1225618322,E,11,1
1225618322,E,19,1
1225618322,R,1,0
1225618322,R,7,1
1225618322,R,8,0
1225618322,R,16,0
1225618322,R,17,1
1225618322,R,23,1
1225618322,R,24,1
1225618323,G,1,1
1225618323,G,3,0
1225618323,G,11,1
1225618323,G,14,1
1225618323,G,17,1
1225618323,G,18,1
1225618323,G,22,1
1225618323,G,32,1
1225618323,E,4,1
1225618323,E,11,1
1225618323,E,19,1
1225618323,E,30,1
1225618323,R,1,0
1225618323,R,7,1
1225618323,R,8,1
1225618323,R,17,1
1225618323,R,22,0
1225618323,R,23,1
1225618323,R,24,1
1225618324,G,1,1
1225618324,G,3,0
1225618324,G,11,1
1225618324,G,14,1
1225618324,G,17,1
1225618324,G,18,1
1225618324,G,22,1
1225618324,G,28,1
1225618324,G,32,1
1225618324,E,4,1
1225618324,E,11,1
1225618324,E,19,1
1225618324,R,1,0
1225618324,R,7,0
1225618324,R,8,1
1225618324,R,16,0
1225618324,R,17,1
1225618324,R,23,1
1225618324,R,24,1
1225618325,G,1,1
1225618325,G,3,0
1225618325,G,8,0
1225618325,G,11,1
1225618325,G,14,1
1225618325,G,17,1
1225618325,G,18,1
1225618325,G,22,1
1225618325,G,32,1
1225618325,E,4,1
1225618325,E,11,1
1225618325,E,19,1
1225618325,E,30,1
1225618325,R,7,1
1225618325,R,8,1
1225618325,R,16,0
1225618325,R,17,1
1225618325,R,22,0
1225618325,R,23,1
1225618325,R,24,1
1225618326,G,1,1
1225618326,G,3,0
1225618326,G,8,0
1225618326,G,11,1
1225618326,G,14,1
1225618326,G,17,1
1225618326,G,18,1
1225618326,G,22,1
1225618326,G,32,1
1225618326,E,4,1
1225618326,E,11,1
1225618326,E,19,1
1225618326,E,30,1
1225618326,R,7,1
1225618326,R,8,0
1225618326,R,16,0
1225618326,R,17,1
1225618326,R,22,0
1225618326,R,23,1
1225618326,R,24,1
1225618327,G,1,1
1225618327,G,3,0
1225618327,G,8,0
1225618327,G,11,1
1225618327,G,14,1
1225618327,G,17,1
1225618327,G,18,1
1225618327,G,22,1
1225618327,G,32,1
1225618327,E,4,1
1225618327,E,11,1
1225618327,E,19,1
1225618327,E,30,0
1225618327,R,7,1
1225618327,R,8,1
1225618327,R,16,0
1225618327,R,17,1
1225618327,R,22,0
1225618327,R,23,1
1225618327,R,24,0
1225618328,G,1,1
1225618328,G,3,1
1225618328,G,8,0
1225618328,G,11,1
1225618328,G,14,1
1225618328,G,17,1
1225618328,G,18,1
1225618328,G,22,1
1225618328,G,32,1
1225618328,E,4,1
1225618328,E,11,1
1225618328,E,19,1
1225618328,E,30,0
1225618328,R,1,0
1225618328,R,7,1
1225618328,R,8,1
1225618328,R,17,1
1225618328,R,23,1
1225618328,R,24,1
1225618329,G,1,1
1225618329,G,3,0
1225618329,G,8,0
1225618329,G,11,1
1225618329,G,14,1
1225618329,G,17,1
1225618329,G,18,1
1225618329,G,22,1
1225618329,G,32,1
1225618329,E,4,1
1225618329,E,11,1
1225618329,E,19,1
1225618329,E,30,0
1225618329,R,7,1
1225618329,R,8,1
1225618329,R,16,0
1225618329,R,17,1
1225618329,R,23,1
1225618329,R,24,1
1225618330,G,1,1
1225618330,G,3,1
1225618330,G,8,0
1225618330,G,11,1
1225618330,G,14,1
1225618330,G,17,1
1225618330,G,18,1
1225618330,G,22,1
1225618330,G,32,0
1225618330,E,4,1
1225618330,E,11,1
1225618330,E,19,0
1225618330,E,30,0
1225618330,R,1,0
1225618330,R,7,1
1225618330,R,8,1
1225618330,R,16,0
1225618330,R,17,1
1225618330,R,23,1
1225618330,R,24,1
1225618331,G,1,1
1225618331,G,3,1
1225618331,G,11,1
1225618331,G,14,1
1225618331,G,17,1
1225618331,G,18,1
1225618331,G,22,1
1225618331,G,32,1
1225618331,E,4,1
1225618331,E,9,0
1225618331,E,11,1
1225618331,E,19,1
1225618331,R,1,0
1225618331,R,7,0
1225618331,R,8,1
1225618331,R,16,0
1225618331,R,17,1
1225618331,R,22,0
1225618331,R,23,1
1225618331,R,24,1
1225618332,G,1,1
1225618332,G,3,1
1225618332,G,11,1
1225618332,G,14,1
1225618332,G,17,1
1225618332,G,18,1
1225618332,G,22,1
1225618332,G,32,1
1225618332,E,4,1
1225618332,E,9,0
1225618332,E,11,1
1225618332,E,19,1
1225618332,R,1,1
1225618332,R,7,0
1225618332,R,8,1
1225618332,R,16,0
1225618332,R,17,1
1225618332,R,22,0
1225618332,R,23,1
1225618332,R,24,1
1225618333,G,1,1
1225618333,G,3,0
1225618333,G,11,1
1225618333,G,14,0
1225618333,G,17,1
1225618333,G,18,1
1225618333,G,22,1
1225618333,G,32,1
1225618333,E,4,1
1225618333,E,11,1
1225618333,E,19,1
1225618333,R,1,0
1225618333,R,7,1
1225618333,R,8,1
1225618333,R,16,0
1225618333,R,17,1
1225618333,R,22,0
1225618333,R,23,1
1225618333,R,24,1
1225618334,G,1,1
1225618334,G,3,0
1225618334,G,8,0
1225618334,G,11,1
1225618334,G,14,0
1225618334,G,17,1
1225618334,G,18,1
1225618334,G,22,1
1225618334,G,32,1
1225618334,E,4,1
1225618334,E,11,1
1225618334,E,19,0
1225618334,R,1,0
1225618334,R,7,0
1225618334,R,8,1
1225618334,R,16,0
1225618334,R,17,1
1225618334,R,22,0
1225618334,R,23,1
1225618334,R,24,1
1225618335,G,1,0
1225618335,G,3,1
1225618335,G,11,1
1225618335,G,14,0
1225618335,G,17,0
1225618335,G,18,1
1225618335,G,22,0
1225618335,G,32,1
1225618335,E,4,1
1225618335,E,11,1
1225618335,E,19,1
1225618335,E,30,0
1225618335,R,1,1
1225618335,R,7,0
1225618335,R,8,1
1225618335,R,16,0
1225618335,R,17,1
1225618335,R,22,0
1225618335,R,23,1
1225618335,R,24,0
1225618336,G,1,1
1225618336,G,3,1
1225618336,G,11,1
1225618336,G,14,0
1225618336,G,17,1
1225618336,G,18,0
1225618336,G,22,1
1225618336,G,32,0
1225618336,E,4,0
1225618336,E,11,1
1225618336,E,19,0
1225618336,E,30,0
1225618336,R,1,1
1225618336,R,7,0
1225618336,R,8,1
1225618336,R,17,1
1225618336,R,22,0
1225618336,R,23,0
1225618336,R,24,1
1225618337,G,1,0
1225618337,G,3,1
1225618337,G,11,0
1225618337,G,14,0
1225618337,G,17,0
1225618337,G,18,0
1225618337,G,22,0
1225618337,G,32,1
1225618337,E,4,0
1225618337,E,11,0
1225618337,E,19,1
1225618337,E,30,1
1225618337,R,1,1
1225618337,R,7,1
1225618337,R,8,0
1225618337,R,17,1
1225618337,R,22,0
1225618337,R,23,0
1225618337,R,24,0
1225618338,G,1,1
1225618338,G,3,0
1225618338,G,11,1
1225618338,G,14,1
1225618338,G,17,0
1225618338,G,18,1
1225618338,G,22,0
1225618338,G,28,1
1225618338,G,32,1
1225618338,E,4,1
1225618338,E,11,1
1225618338,E,19,1
1225618338,E,30,0
1225618338,R,1,0
1225618338,R,7,1
1225618338,R,8,0
1225618338,R,17,1
1225618338,R,22,0
1225618338,R,23,1
1225618338,R,24,0
1225618339,G,1,1
1225618339,G,3,1
1225618339,G,11,1
1225618339,G,14,1
1225618339,G,17,0
1225618339,G,18,1
1225618339,G,22,0
1225618339,G,28,0
1225618339,G,32,1
1225618339,E,4,1
1225618339,E,11,1
1225618339,E,19,1
1225618339,E,30,0
1225618339,R,1,1
1225618339,R,7,0
1225618339,R,8,1
1225618339,R,17,1
1225618339,R,23,1
1225618339,R,24,1
1225618340,G,1,1
1225618340,G,3,1
1225618340,G,11,1
1225618340,G,14,0
1225618340,G,17,1
1225618340,G,18,1
1225618340,G,22,1
1225618340,G,32,1
1225618340,E,4,1
1225618340,E,11,1
1225618340,E,19,1
1225618340,E,30,0
1225618340,R,1,1
1225618340,R,7,0
1225618340,R,8,1
1225618340,R,17,1
1225618340,R,22,0
1225618340,R,23,1
1225618340,R,24,1
1225618341,G,1,1
1225618341,G,3,1
1225618341,G,11,1
1225618341,G,14,1
1225618341,G,17,1
1225618341,G,18,1
1225618341,G,22,1
1225618341,G,28,0
1225618341,G,32,0
1225618341,E,4,1
1225618341,E,11,1
1225618341,E,19,0
1225618341,E,30,0
1225618341,R,1,0
1225618341,R,7,0
1225618341,R,8,0
1225618341,R,16,0
1225618341,R,17,1
1225618341,R,23,1
1225618341,R,24,1
1225618342,G,1,1
1225618342,G,3,0
1225618342,G,11,1
1225618342,G,14,1
1225618342,G,17,1
1225618342,G,18,1
1225618342,G,22,1
1225618342,G,28,1
1225618342,G,32,1
1225618342,E,4,1
1225618342,E,11,1
1225618342,E,19,1
1225618342,E,30,0
1225618342,R,1,0
1225618342,R,7,1
1225618342,R,8,1
1225618342,R,16,0
1225618342,R,17,1
1225618342,R,23,1
1225618342,R,24,1
1225618343,G,1,1
1225618343,G,3,0
1225618343,G,11,1
1225618343,G,14,1
1225618343,G,17,1
1225618343,G,18,1
1225618343,G,22,1
1225618343,G,28,1
1225618343,G,32,1
1225618343,E,4,1
1225618343,E,11,1
1225618343,E,19,1
1225618343,R,1,0
1225618343,R,7,0
1225618343,R,8,1
1225618343,R,17,0
1225618343,R,22,0
1225618343,R,23,1
1225618343,R,24,1
1225618344,G,1,1
1225618344,G,3,0
1225618344,G,8,0
1225618344,G,11,1
1225618344,G,14,1
1225618344,G,17,1
1225618344,G,18,1
1225618344,G,22,1
1225618344,G,28,1
1225618344,G,32,1
1225618344,E,4,1
1225618344,E,11,1
1225618344,E,12,1
1225618344,E,19,1
1225618344,R,1,0
1225618344,R,7,0
1225618344,R,8,1
1225618344,R,17,1
1225618344,R,23,1
1225618344,R,24,1
1225618345,G,1,1
1225618345,G,3,0
1225618345,G,8,1
1225618345,G,11,1
1225618345,G,14,1
1225618345,G,17,1
1225618345,G,18,1
1225618345,G,22,1
1225618345,G,28,1
1225618345,G,32,1
1225618345,E,4,1
1225618345,E,11,1
1225618345,E,12,1
1225618345,E,19,1
1225618345,R,7,1
1225618345,R,8,1
1225618345,R,17,1
1225618345,R,22,1
1225618345,R,23,1
1225618345,R,24,1
1225618346,G,1,1
1225618346,G,3,0
1225618346,G,8,1
1225618346,G,11,1
1225618346,G,14,1
1225618346,G,17,1
1225618346,G,18,1
1225618346,G,22,1
1225618346,G,28,0
1225618346,G,32,1
1225618346,E,4,1
1225618346,E,11,1
1225618346,E,12,1
1225618346,E,19,1
1225618346,R,7,1
1225618346,R,8,1
1225618346,R,17,1
1225618346,R,22,1
1225618346,R,23,1
1225618346,R,24,1
1225618347,G,1,1
1225618347,G,3,0
1225618347,G,8,1
1225618347,G,11,1
1225618347,G,14,1
1225618347,G,17,1
1225618347,G,18,1
1225618347,G,22,1
1225618347,G,28,0
1225618347,G,32,1
1225618347,E,4,1
1225618347,E,11,1
1225618347,E,12,1
1225618347,E,19,1
1225618347,R,7,1
1225618347,R,8,1
1225618347,R,17,1
1225618347,R,22,1
1225618347,R,23,1
1225618347,R,24,1
1225618348,G,1,1
1225618348,G,8,1
1225618348,G,11,1
1225618348,G,14,1
1225618348,G,17,1
1225618348,G,18,1
1225618348,G,22,1
1225618348,G,28,0
1225618348,G,32,1
1225618348,E,4,1
1225618348,E,11,1
1225618348,E,12,1
1225618348,E,19,1
1225618348,R,7,1
1225618348,R,8,1
1225618348,R,17,1
1225618348,R,22,1
1225618348,R,23,1
1225618348,R,24,1
1225618349,G,1,1
1225618349,G,3,0
1225618349,G,8,1
1225618349,G,11,1
1225618349,G,14,1
1225618349,G,17,1
1225618349,G,18,1
1225618349,G,22,1
1225618349,G,32,1
1225618349,E,4,1
1225618349,E,9,1
1225618349,E,11,1
1225618349,E,12,1
1225618349,E,19,1
1225618349,R,7,1
1225618349,R,8,1
1225618349,R,17,1
1225618349,R,23,1
1225618349,R,24,1
1225618350,G,1,1
1225618350,G,3,1
1225618350,G,11,1
1225618350,G,14,1
1225618350,G,17,1
1225618350,G,18,1
1225618350,G,22,1
1225618350,G,32,1
1225618350,E,4,1
1225618350,E,9,1
1225618350,E,11,1
1225618350,E,12,1
1225618350,E,19,1
1225618350,R,7,1
1225618350,R,8,1
1225618350,R,17,1
1225618350,R,22,1
1225618350,R,23,1
1225618350,R,24,1
1225618351,G,1,1
1225618351,G,3,0
1225618351,G,11,1
1225618351,G,14,1
1225618351,G,17,1
1225618351,G,18,1
1225618351,G,22,1
1225618351,G,32,1
1225618351,E,4,1
1225618351,E,9,1
1225618351,E,11,1
1225618351,E,12,1
1225618351,E,19,1
1225618351,R,1,1
1225618351,R,7,1
1225618351,R,8,1
1225618351,R,17,1
1225618351,R,23,1
1225618351,R,24,1
1225618352,G,1,1
1225618352,G,3,0
1225618352,G,11,1
1225618352,G,14,1
1225618352,G,17,1
1225618352,G,18,1
1225618352,G,22,1
1225618352,G,32,1
1225618352,E,4,1
1225618352,E,9,1
1225618352,E,11,1
1225618352,E,12,1
1225618352,E,19,1
1225618352,R,1,1
1225618352,R,7,1
1225618352,R,8,1
1225618352,R,17,1
1225618352,R,23,1
1225618352,R,24,1
1225618353,G,1,1
1225618353,G,3,0
1225618353,G,11,1
1225618353,G,14,1
1225618353,G,17,1
1225618353,G,18,1
1225618353,G,22,1
1225618353,G,28,0
1225618353,G,32,1
1225618353,E,4,1
1225618353,E,9,1
1225618353,E,11,1
1225618353,E,12,1
1225618353,E,19,1
1225618353,R,1,1
1225618353,R,7,1
1225618353,R,8,1
1225618353,R,17,1
1225618353,R,23,1
1225618353,R,24,1
1225618354,G,1,1
1225618354,G,3,0
1225618354,G,11,1
1225618354,G,14,1
1225618354,G,17,1
1225618354,G,18,1
1225618354,G,22,1
1225618354,G,28,0
1225618354,G,32,1
1225618354,E,4,1
1225618354,E,9,1
1225618354,E,11,1
1225618354,E,12,1
1225618354,E,19,1
1225618354,R,1,1
1225618354,R,7,1
1225618354,R,8,1
1225618354,R,17,1
1225618354,R,23,1
1225618354,R,24,1
1225618355,G,1,1
1225618355,G,3,0
1225618355,G,11,1
1225618355,G,14,1
1225618355,G,17,1
1225618355,G,18,1
1225618355,G,22,1
1225618355,G,28,0
1225618355,G,32,1
1225618355,E,4,1
1225618355,E,9,1
1225618355,E,11,1
1225618355,E,12,1
1225618355,E,19,1
1225618355,R,1,1
1225618355,R,7,1
1225618355,R,8,1
1225618355,R,17,1
1225618355,R,23,1
1225618355,R,24,1
1225618356,G,1,1
1225618356,G,3,0
1225618356,G,11,1
1225618356,G,14,1
1225618356,G,17,1
1225618356,G,18,1
1225618356,G,22,1
1225618356,G,28,0
1225618356,G,32,1
1225618356,E,4,1
1225618356,E,9,1
1225618356,E,11,1
1225618356,E,12,1
1225618356,E,19,1
1225618356,R,1,1
1225618356,R,7,1
1225618356,R,8,1
1225618356,R,17,1
1225618356,R,23,1
1225618356,R,24,1
1225618357,G,1,1
1225618357,G,3,0
1225618357,G,11,1
